        AOA          AOAHT        ELEV         ETAB         DYNP        FXHT         FZHT         MYHT         FXE          FZE          MYE          FXWB         FZWB         MYWB         FXTAB        FZTAB        MYTAB        
     -19.560      -13.455       -6.661        7.512         4604  -6.8325e+03  -2.8647e+04   2.5511e+05  -1.8702e+03  -7.8178e+03   6.9597e+04  -6.4841e+04  -2.9691e+05  -5.7505e+04   1.2602e+02   3.5468e+02  -2.9900e+03
     -19.560      -13.720       -6.661        7.515         4604  -6.9674e+03  -2.9213e+04   2.6015e+05  -1.8702e+03  -7.8178e+03   6.9597e+04  -6.5541e+04  -3.0159e+05  -5.7955e+04   1.2607e+02   3.5483e+02  -2.9912e+03
     -19.562       32.353       -6.661        6.993         4604   1.6430e+04   6.8883e+04  -6.1341e+05  -1.8704e+03  -7.8178e+03   6.9596e+04   2.2756e+05   4.4897e+05   2.1985e+05   1.1732e+02   3.3017e+02  -2.7833e+03
     -19.562      -13.456       -6.661        7.512         4604  -6.8339e+03  -2.8650e+04   2.5513e+05  -1.8704e+03  -7.8178e+03   6.9596e+04  -6.4857e+04  -2.9694e+05  -5.7521e+04   1.2603e+02   3.5468e+02  -2.9899e+03
     -19.562      -13.456       -6.661        7.512         4604  -6.8340e+03  -2.8650e+04   2.5513e+05  -1.8704e+03  -7.8178e+03   6.9596e+04  -6.4858e+04  -2.9694e+05  -5.7521e+04   1.2603e+02   3.5468e+02  -2.9899e+03
     -19.562      -13.189       -6.661        7.509         4604  -6.6984e+03  -2.8081e+04   2.5007e+05  -1.8704e+03  -7.8178e+03   6.9596e+04  -6.4141e+04  -2.9224e+05  -5.7055e+04   1.2598e+02   3.5454e+02  -2.9887e+03
     -19.555      -59.257       -6.661        8.031         4604  -3.0082e+04  -1.2617e+05   1.1236e+06  -1.8697e+03  -7.8179e+03   6.9600e+04  -1.6012e+04  -1.1639e+06   6.2409e+04   1.3469e+02   3.7920e+02  -3.1968e+03
     -19.555      -13.449       -6.661        7.512         4604  -6.8277e+03  -2.8635e+04   2.5501e+05  -1.8697e+03  -7.8179e+03   6.9600e+04  -6.4793e+04  -2.9678e+05  -5.7460e+04   1.2598e+02   3.5469e+02  -2.9902e+03
     -19.555      -13.451       -6.661        7.512         4604  -6.8287e+03  -2.8640e+04   2.5505e+05  -1.8697e+03  -7.8179e+03   6.9600e+04  -6.4798e+04  -2.9682e+05  -5.7464e+04   1.2598e+02   3.5469e+02  -2.9902e+03
     -19.555      -13.717       -6.661        7.515         4604  -6.9636e+03  -2.9205e+04   2.6009e+05  -1.8697e+03  -7.8179e+03   6.9600e+04  -6.5499e+04  -3.0150e+05  -5.7914e+04   1.2604e+02   3.5484e+02  -2.9914e+03
     -19.557       32.356       -6.661        6.993         4604   1.6427e+04   6.8891e+04  -6.1351e+05  -1.8699e+03  -7.8179e+03   6.9599e+04   2.2758e+05   4.4907e+05   2.1985e+05   1.1729e+02   3.3018e+02  -2.7835e+03
     -19.557      -13.452       -6.661        7.512         4604  -6.8301e+03  -2.8642e+04   2.5507e+05  -1.8699e+03  -7.8179e+03   6.9599e+04  -6.4815e+04  -2.9685e+05  -5.7480e+04   1.2600e+02   3.5469e+02  -2.9901e+03
     -19.557      -13.453       -6.661        7.512         4604  -6.8302e+03  -2.8643e+04   2.5508e+05  -1.8699e+03  -7.8179e+03   6.9599e+04  -6.4815e+04  -2.9685e+05  -5.7480e+04   1.2600e+02   3.5469e+02  -2.9901e+03
     -19.557      -13.186       -6.661        7.509         4604  -6.6946e+03  -2.8074e+04   2.5001e+05  -1.8699e+03  -7.8179e+03   6.9599e+04  -6.4099e+04  -2.9215e+05  -5.7015e+04   1.2595e+02   3.5455e+02  -2.9889e+03
     -19.549       32.361       -6.661        6.993         4604   1.6424e+04   6.8904e+04  -6.1365e+05  -1.8692e+03  -7.8180e+03   6.9604e+04   2.2759e+05   4.4922e+05   2.1986e+05   1.1725e+02   3.3019e+02  -2.7838e+03
     -19.549      -13.445       -6.661        7.512         4604  -6.8239e+03  -2.8628e+04   2.5495e+05  -1.8692e+03  -7.8180e+03   6.9604e+04  -6.4750e+04  -2.9669e+05  -5.7419e+04   1.2595e+02   3.5470e+02  -2.9904e+03
     -19.549      -13.442       -6.661        7.512         4604  -6.8221e+03  -2.8620e+04   2.5489e+05  -1.8692e+03  -7.8180e+03   6.9604e+04  -6.4741e+04  -2.9663e+05  -5.7413e+04   1.2595e+02   3.5470e+02  -2.9904e+03
     -19.549      -13.175       -6.661        7.509         4604  -6.6866e+03  -2.8052e+04   2.4982e+05  -1.8692e+03  -7.8180e+03   6.9604e+04  -6.4025e+04  -2.9193e+05  -5.6947e+04   1.2590e+02   3.5456e+02  -2.9892e+03
     -19.551       32.360       -6.661        6.993         4604   1.6425e+04   6.8900e+04  -6.1361e+05  -1.8694e+03  -7.8180e+03   6.9602e+04   2.2759e+05   4.4917e+05   2.1986e+05   1.1726e+02   3.3019e+02  -2.7837e+03
     -19.551      -13.447       -6.661        7.512         4604  -6.8254e+03  -2.8631e+04   2.5498e+05  -1.8694e+03  -7.8180e+03   6.9602e+04  -6.4767e+04  -2.9673e+05  -5.7436e+04   1.2596e+02   3.5470e+02  -2.9903e+03
     -19.551      -13.443       -6.661        7.512         4604  -6.8236e+03  -2.8623e+04   2.5491e+05  -1.8694e+03  -7.8180e+03   6.9602e+04  -6.4758e+04  -2.9666e+05  -5.7430e+04   1.2596e+02   3.5470e+02  -2.9903e+03
     -19.551      -13.176       -6.661        7.509         4604  -6.6881e+03  -2.8055e+04   2.4985e+05  -1.8694e+03  -7.8180e+03   6.9602e+04  -6.4042e+04  -2.9197e+05  -5.6964e+04   1.2591e+02   3.5455e+02  -2.9891e+03
     -19.554      -59.256       -6.661        8.031         4604  -3.0080e+04  -1.2617e+05   1.1236e+06  -1.8696e+03  -7.8180e+03   6.9601e+04  -1.5996e+04  -1.1639e+06   6.2425e+04   1.3468e+02   3.7921e+02  -3.1969e+03
     -19.554      -13.448       -6.661        7.512         4604  -6.8269e+03  -2.8634e+04   2.5500e+05  -1.8696e+03  -7.8180e+03   6.9601e+04  -6.4784e+04  -2.9676e+05  -5.7452e+04   1.2598e+02   3.5470e+02  -2.9902e+03
     -19.554      -13.450       -6.661        7.512         4604  -6.8280e+03  -2.8638e+04   2.5504e+05  -1.8696e+03  -7.8180e+03   6.9601e+04  -6.4790e+04  -2.9680e+05  -5.7456e+04   1.2598e+02   3.5470e+02  -2.9903e+03
     -19.554      -13.716       -6.661        7.515         4604  -6.9629e+03  -2.9204e+04   2.6008e+05  -1.8696e+03  -7.8180e+03   6.9601e+04  -6.5491e+04  -3.0148e+05  -5.7906e+04   1.2603e+02   3.5484e+02  -2.9914e+03
     -19.556       32.357       -6.661        6.993         4604   1.6427e+04   6.8893e+04  -6.1353e+05  -1.8698e+03  -7.8179e+03   6.9600e+04   2.2758e+05   4.4909e+05   2.1985e+05   1.1729e+02   3.3018e+02  -2.7835e+03
     -19.556      -13.452       -6.661        7.512         4604  -6.8294e+03  -2.8641e+04   2.5506e+05  -1.8698e+03  -7.8179e+03   6.9600e+04  -6.4806e+04  -2.9683e+05  -5.7472e+04   1.2599e+02   3.5469e+02  -2.9902e+03
     -19.556      -13.452       -6.661        7.512         4604  -6.8295e+03  -2.8641e+04   2.5506e+05  -1.8698e+03  -7.8179e+03   6.9600e+04  -6.4807e+04  -2.9684e+05  -5.7472e+04   1.2599e+02   3.5469e+02  -2.9902e+03
     -19.556      -13.185       -6.661        7.509         4604  -6.6939e+03  -2.8073e+04   2.5000e+05  -1.8698e+03  -7.8179e+03   6.9600e+04  -6.4091e+04  -2.9214e+05  -5.7007e+04   1.2594e+02   3.5455e+02  -2.9890e+03
     -19.548       32.362       -6.661        6.993         4604   1.6423e+04   6.8906e+04  -6.1367e+05  -1.8691e+03  -7.8181e+03   6.9604e+04   2.2759e+05   4.4924e+05   2.1986e+05   1.1724e+02   3.3020e+02  -2.7838e+03
     -19.548      -13.445       -6.661        7.512         4604  -6.8232e+03  -2.8626e+04   2.5494e+05  -1.8691e+03  -7.8181e+03   6.9604e+04  -6.4742e+04  -2.9667e+05  -5.7411e+04   1.2594e+02   3.5471e+02  -2.9905e+03
     -19.548      -13.441       -6.661        7.512         4604  -6.8214e+03  -2.8619e+04   2.5487e+05  -1.8691e+03  -7.8181e+03   6.9604e+04  -6.4733e+04  -2.9661e+05  -5.7405e+04   1.2594e+02   3.5470e+02  -2.9905e+03
     -19.548      -13.174       -6.661        7.509         4604  -6.6859e+03  -2.8050e+04   2.4981e+05  -1.8691e+03  -7.8181e+03   6.9604e+04  -6.4017e+04  -2.9191e+05  -5.6940e+04   1.2589e+02   3.5456e+02  -2.9893e+03
     -19.550       32.361       -6.661        6.993         4604   1.6424e+04   6.8902e+04  -6.1363e+05  -1.8693e+03  -7.8180e+03   6.9603e+04   2.2759e+05   4.4919e+05   2.1986e+05   1.1725e+02   3.3019e+02  -2.7838e+03
     -19.550      -13.446       -6.661        7.512         4604  -6.8247e+03  -2.8629e+04   2.5497e+05  -1.8693e+03  -7.8180e+03   6.9603e+04  -6.4759e+04  -2.9671e+05  -5.7428e+04   1.2596e+02   3.5470e+02  -2.9904e+03
     -19.550      -13.443       -6.661        7.512         4604  -6.8229e+03  -2.8622e+04   2.5490e+05  -1.8693e+03  -7.8180e+03   6.9603e+04  -6.4750e+04  -2.9665e+05  -5.7422e+04   1.2596e+02   3.5470e+02  -2.9904e+03
     -19.550      -13.176       -6.661        7.509         4604  -6.6874e+03  -2.8053e+04   2.4984e+05  -1.8693e+03  -7.8180e+03   6.9603e+04  -6.4034e+04  -2.9195e+05  -5.6956e+04   1.2591e+02   3.5456e+02  -2.9892e+03
     -19.553       32.359       -6.661        6.993         4604   1.6425e+04   6.8899e+04  -6.1359e+05  -1.8695e+03  -7.8180e+03   6.9602e+04   2.2758e+05   4.4915e+05   2.1986e+05   1.1727e+02   3.3019e+02  -2.7837e+03
     -19.553      -13.448       -6.661        7.512         4604  -6.8262e+03  -2.8632e+04   2.5499e+05  -1.8695e+03  -7.8180e+03   6.9602e+04  -6.4776e+04  -2.9675e+05  -5.7444e+04   1.2597e+02   3.5470e+02  -2.9903e+03
     -19.553      -13.444       -6.661        7.512         4604  -6.8244e+03  -2.8625e+04   2.5492e+05  -1.8695e+03  -7.8180e+03   6.9602e+04  -6.4767e+04  -2.9668e+05  -5.7438e+04   1.2597e+02   3.5470e+02  -2.9903e+03
     -19.553      -13.177       -6.661        7.509         4604  -6.6889e+03  -2.8056e+04   2.4986e+05  -1.8695e+03  -7.8180e+03   6.9602e+04  -6.4051e+04  -2.9198e+05  -5.6972e+04   1.2592e+02   3.5455e+02  -2.9891e+03
     -19.555       32.358       -6.661        6.993         4604   1.6426e+04   6.8895e+04  -6.1355e+05  -1.8697e+03  -7.8179e+03   6.9600e+04   2.2758e+05   4.4911e+05   2.1986e+05   1.1728e+02   3.3018e+02  -2.7836e+03
     -19.555      -13.449       -6.661        7.512         4604  -6.8277e+03  -2.8635e+04   2.5501e+05  -1.8697e+03  -7.8179e+03   6.9600e+04  -6.4793e+04  -2.9678e+05  -5.7461e+04   1.2599e+02   3.5469e+02  -2.9902e+03
     -19.555      -13.446       -6.661        7.512         4604  -6.8259e+03  -2.8628e+04   2.5495e+05  -1.8697e+03  -7.8179e+03   6.9600e+04  -6.4784e+04  -2.9672e+05  -5.7455e+04   1.2598e+02   3.5469e+02  -2.9902e+03
     -19.555      -13.178       -6.661        7.509         4604  -6.6904e+03  -2.8059e+04   2.4988e+05  -1.8697e+03  -7.8179e+03   6.9600e+04  -6.4082e+04  -2.9211e+05  -5.6998e+04   1.2593e+02   3.5455e+02  -2.9890e+03
     -19.557       32.356       -6.661        6.993         4604   1.6427e+04   6.8891e+04  -6.1351e+05  -1.8699e+03  -7.8179e+03   6.9599e+04   2.3563e+05   4.6090e+05   2.2814e+05   1.1729e+02   3.3018e+02  -2.7835e+03
     -19.557      -13.451       -6.661        7.512         4604  -6.8292e+03  -2.8638e+04   2.5504e+05  -1.8699e+03  -7.8179e+03   6.9599e+04  -6.2705e+04  -2.8322e+05  -5.6091e+04   1.2600e+02   3.5469e+02  -2.9901e+03
     -19.557      -13.447       -6.661        7.512         4604  -6.8274e+03  -2.8631e+04   2.5497e+05  -1.8699e+03  -7.8179e+03   6.9599e+04  -6.2695e+04  -2.8316e+05  -5.6085e+04   1.2600e+02   3.5469e+02  -2.9901e+03
     -19.557      -13.180       -6.661        7.509         4604  -6.6919e+03  -2.8062e+04   2.4991e+05  -1.8699e+03  -7.8179e+03   6.9599e+04  -6.2031e+04  -2.7900e+05  -5.5637e+04   1.2595e+02   3.5454e+02  -2.9889e+03
     -19.559       32.355       -6.661        6.993         4604   1.6428e+04   6.8888e+04  -6.1347e+05  -1.8701e+03  -7.8178e+03   6.9598e+04   2.4318e+05   4.7179e+05   2.3593e+05   1.1731e+02   3.3018e+02  -2.7834e+03
     -19.559      -13.452       -6.661        7.512         4604  -6.8307e+03  -2.8641e+04   2.5506e+05  -1.8701e+03  -7.8178e+03   6.9598e+04  -6.0682e+04  -2.7067e+05  -5.4721e+04   1.2601e+02   3.5469e+02  -2.9900e+03
     -19.559      -13.449       -6.661        7.512         4604  -6.8290e+03  -2.8634e+04   2.5499e+05  -1.8701e+03  -7.8178e+03   6.9598e+04  -6.0672e+04  -2.7061e+05  -5.4714e+04   1.2601e+02   3.5468e+02  -2.9900e+03
     -19.559      -13.182       -6.661        7.509         4604  -6.6934e+03  -2.8065e+04   2.4993e+05  -1.8701e+03  -7.8178e+03   6.9598e+04  -6.0029e+04  -2.6675e+05  -5.4268e+04   1.2596e+02   3.5454e+02  -2.9888e+03
     -19.561       32.353       -6.661        6.993         4604   1.6429e+04   6.8884e+04  -6.1343e+05  -1.8703e+03  -7.8178e+03   6.9596e+04   2.5047e+05   4.8216e+05   2.4345e+05   1.1732e+02   3.3017e+02  -2.7833e+03
     -19.561      -13.453       -6.661        7.512         4604  -6.8322e+03  -2.8644e+04   2.5508e+05  -1.8703e+03  -7.8178e+03   6.9596e+04  -5.8673e+04  -2.5873e+05  -5.3321e+04   1.2603e+02   3.5468e+02  -2.9899e+03
     -19.561      -13.450       -6.661        7.512         4604  -6.8304e+03  -2.8637e+04   2.5502e+05  -1.8703e+03  -7.8178e+03   6.9596e+04  -5.8663e+04  -2.5867e+05  -5.3314e+04   1.2603e+02   3.5468e+02  -2.9899e+03
     -19.561      -13.183       -6.661        7.509         4604  -6.6948e+03  -2.8068e+04   2.4995e+05  -1.8703e+03  -7.8178e+03   6.9596e+04  -5.8043e+04  -2.5509e+05  -5.2874e+04   1.2597e+02   3.5454e+02  -2.9887e+03
     -19.563       32.352       -6.661        6.993         4604   1.6430e+04   6.8881e+04  -6.1340e+05  -1.8705e+03  -7.8177e+03   6.9595e+04   2.5751e+05   4.9203e+05   2.5073e+05   1.1733e+02   3.3017e+02  -2.7832e+03
     -19.563      -13.455       -6.661        7.512         4604  -6.8336e+03  -2.8647e+04   2.5511e+05  -1.8705e+03  -7.8177e+03   6.9595e+04  -5.6684e+04  -2.4735e+05  -5.1903e+04   1.2604e+02   3.5468e+02  -2.9898e+03
     -19.563      -13.452       -6.661        7.512         4604  -6.8319e+03  -2.8640e+04   2.5504e+05  -1.8705e+03  -7.8177e+03   6.9595e+04  -5.6674e+04  -2.4729e+05  -5.1895e+04   1.2604e+02   3.5468e+02  -2.9898e+03
     -19.563      -13.184       -6.661        7.509         4604  -6.6962e+03  -2.8071e+04   2.4998e+05  -1.8705e+03  -7.8177e+03   6.9595e+04  -5.6079e+04  -2.4398e+05  -5.1464e+04   1.2599e+02   3.5453e+02  -2.9886e+03
     -19.565       32.350       -6.661        6.993         4604   1.6431e+04   6.8877e+04  -6.1336e+05  -1.8707e+03  -7.8177e+03   6.9594e+04   2.6429e+05   5.0142e+05   2.5775e+05   1.1734e+02   3.3017e+02  -2.7831e+03
     -19.565      -13.456       -6.661        7.512         4604  -6.8350e+03  -2.8650e+04   2.5513e+05  -1.8707e+03  -7.8177e+03   6.9594e+04  -5.4721e+04  -2.3651e+05  -5.0473e+04   1.2605e+02   3.5467e+02  -2.9897e+03
     -19.565      -13.453       -6.661        7.512         4604  -6.8333e+03  -2.8643e+04   2.5506e+05  -1.8707e+03  -7.8177e+03   6.9594e+04  -5.4711e+04  -2.3646e+05  -5.0466e+04   1.2605e+02   3.5467e+02  -2.9897e+03
     -19.565      -13.186       -6.661        7.509         4604  -6.6976e+03  -2.8074e+04   2.5000e+05  -1.8707e+03  -7.8177e+03   6.9594e+04  -5.4143e+04  -2.3340e+05  -5.0046e+04   1.2600e+02   3.5453e+02  -2.9885e+03
     -19.567       32.349       -6.661        6.993         4604   1.6432e+04   6.8874e+04  -6.1332e+05  -1.8708e+03  -7.8176e+03   6.9593e+04   2.7083e+05   5.1037e+05   2.6452e+05   1.1735e+02   3.3016e+02  -2.7831e+03
     -19.567      -13.458       -6.661        7.512         4604  -6.8364e+03  -2.8653e+04   2.5515e+05  -1.8708e+03  -7.8176e+03   6.9593e+04  -5.2787e+04  -2.2618e+05  -4.9039e+04   1.2606e+02   3.5467e+02  -2.9896e+03
     -19.567      -13.454       -6.661        7.512         4604  -6.8347e+03  -2.8645e+04   2.5509e+05  -1.8708e+03  -7.8176e+03   6.9593e+04  -5.2778e+04  -2.2614e+05  -4.9032e+04   1.2606e+02   3.5467e+02  -2.9896e+03
     -19.567      -13.187       -6.661        7.509         4604  -6.6990e+03  -2.8077e+04   2.5002e+05  -1.8708e+03  -7.8176e+03   6.9593e+04  -5.2237e+04  -2.2332e+05  -4.8626e+04   1.2601e+02   3.5453e+02  -2.9884e+03
     -19.569       32.348       -6.661        6.993         4604   1.6433e+04   6.8871e+04  -6.1329e+05  -1.8710e+03  -7.8176e+03   6.9592e+04   2.7713e+05   5.1889e+05   2.7106e+05   1.1736e+02   3.3016e+02  -2.7830e+03
     -19.569      -13.459       -6.661        7.512         4604  -6.8377e+03  -2.8655e+04   2.5517e+05  -1.8710e+03  -7.8176e+03   6.9592e+04  -5.0887e+04  -2.1634e+05  -4.7607e+04   1.2608e+02   3.5467e+02  -2.9896e+03
     -19.569      -13.456       -6.661        7.512         4604  -6.8360e+03  -2.8648e+04   2.5511e+05  -1.8710e+03  -7.8176e+03   6.9592e+04  -5.0878e+04  -2.1630e+05  -4.7600e+04   1.2608e+02   3.5467e+02  -2.9895e+03
     -19.569      -13.189       -6.661        7.509         4604  -6.7003e+03  -2.8079e+04   2.5004e+05  -1.8710e+03  -7.8176e+03   6.9592e+04  -5.0366e+04  -2.1371e+05  -4.7210e+04   1.2602e+02   3.5452e+02  -2.9883e+03
     -19.571       32.346       -6.661        6.993         4604   1.6434e+04   6.8868e+04  -6.1325e+05  -1.8712e+03  -7.8176e+03   6.9590e+04   2.8320e+05   5.2700e+05   2.7736e+05   1.1738e+02   3.3016e+02  -2.7829e+03
     -19.571      -13.460       -6.661        7.512         4604  -6.8390e+03  -2.8658e+04   2.5519e+05  -1.8712e+03  -7.8176e+03   6.9590e+04  -4.9023e+04  -2.0696e+05  -4.6182e+04   1.2609e+02   3.5466e+02  -2.9895e+03
     -19.571      -13.457       -6.661        7.512         4604  -6.8374e+03  -2.8651e+04   2.5513e+05  -1.8712e+03  -7.8176e+03   6.9590e+04  -4.9015e+04  -2.0692e+05  -4.6176e+04   1.2609e+02   3.5466e+02  -2.9895e+03
     -19.571      -13.190       -6.661        7.509         4604  -6.7016e+03  -2.8082e+04   2.5006e+05  -1.8712e+03  -7.8176e+03   6.9590e+04  -4.8533e+04  -2.0455e+05  -4.5804e+04   1.2604e+02   3.5452e+02  -2.9883e+03
     -19.573       32.345       -6.661        6.993         4604   1.6435e+04   6.8865e+04  -6.1322e+05  -1.8714e+03  -7.8175e+03   6.9589e+04   2.8904e+05   5.3474e+05   2.8343e+05   1.1739e+02   3.3015e+02  -2.7828e+03
     -19.573      -13.462       -6.661        7.512         4604  -6.8403e+03  -2.8660e+04   2.5521e+05  -1.8714e+03  -7.8175e+03   6.9589e+04  -4.7197e+04  -1.9802e+05  -4.4769e+04   1.2610e+02   3.5466e+02  -2.9894e+03
     -19.573      -13.458       -6.661        7.512         4604  -6.8386e+03  -2.8653e+04   2.5515e+05  -1.8714e+03  -7.8175e+03   6.9589e+04  -4.7191e+04  -1.9799e+05  -4.4764e+04   1.2610e+02   3.5466e+02  -2.9894e+03
     -19.573      -13.191       -6.661        7.509         4604  -6.7029e+03  -2.8085e+04   2.5008e+05  -1.8714e+03  -7.8175e+03   6.9589e+04  -4.6739e+04  -1.9582e+05  -4.4411e+04   1.2605e+02   3.5452e+02  -2.9882e+03
     -19.575       32.344       -6.661        6.993         4604   1.6436e+04   6.8862e+04  -6.1319e+05  -1.8715e+03  -7.8175e+03   6.9588e+04   2.9466e+05   5.4211e+05   2.8928e+05   1.1740e+02   3.3015e+02  -2.7828e+03
     -19.575      -13.463       -6.661        7.512         4604  -6.8415e+03  -2.8663e+04   2.5523e+05  -1.8715e+03  -7.8175e+03   6.9588e+04  -4.5413e+04  -1.8949e+05  -4.3372e+04   1.2611e+02   3.5466e+02  -2.9893e+03
     -19.575      -13.460       -6.661        7.512         4604  -6.8399e+03  -2.8656e+04   2.5517e+05  -1.8715e+03  -7.8175e+03   6.9588e+04  -4.5407e+04  -1.8947e+05  -4.3367e+04   1.2611e+02   3.5466e+02  -2.9893e+03
     -19.575      -13.192       -6.661        7.509         4604  -6.7041e+03  -2.8087e+04   2.5010e+05  -1.8715e+03  -7.8175e+03   6.9588e+04  -4.4986e+04  -1.8749e+05  -4.3034e+04   1.2606e+02   3.5451e+02  -2.9881e+03
     -19.576       32.343       -6.661        6.993         4604   1.6436e+04   6.8859e+04  -6.1315e+05  -1.8717e+03  -7.8174e+03   6.9587e+04   3.0007e+05   5.4913e+05   2.9492e+05   1.1741e+02   3.3015e+02  -2.7827e+03
     -19.576      -13.464       -6.661        7.512         4604  -6.8428e+03  -2.8665e+04   2.5525e+05  -1.8717e+03  -7.8174e+03   6.9587e+04  -4.3671e+04  -1.8136e+05  -4.1993e+04   1.2612e+02   3.5465e+02  -2.9892e+03
     -19.576      -13.461       -6.661        7.512         4604  -6.8412e+03  -2.8659e+04   2.5519e+05  -1.8717e+03  -7.8174e+03   6.9587e+04  -4.3667e+04  -1.8134e+05  -4.1990e+04   1.2612e+02   3.5465e+02  -2.9892e+03
     -19.576      -13.194       -6.661        7.509         4604  -6.7053e+03  -2.8090e+04   2.5012e+05  -1.8717e+03  -7.8174e+03   6.9587e+04  -4.3275e+04  -1.7954e+05  -4.1678e+04   1.2607e+02   3.5451e+02  -2.9880e+03
     -19.578       32.342       -6.661        6.993         4604   1.6437e+04   6.8856e+04  -6.1312e+05  -1.8719e+03  -7.8174e+03   6.9586e+04   3.0527e+05   5.5583e+05   3.0034e+05   1.1742e+02   3.3015e+02  -2.7826e+03
     -19.578      -13.465       -6.661        7.512         4604  -6.8440e+03  -2.8668e+04   2.5527e+05  -1.8719e+03  -7.8174e+03   6.9586e+04  -4.1973e+04  -1.7360e+05  -4.0636e+04   1.2613e+02   3.5465e+02  -2.9892e+03
     -19.578      -13.462       -6.661        7.512         4604  -6.8424e+03  -2.8661e+04   2.5521e+05  -1.8719e+03  -7.8174e+03   6.9586e+04  -4.1970e+04  -1.7359e+05  -4.0634e+04   1.2613e+02   3.5465e+02  -2.9892e+03
     -19.578      -13.195       -6.661        7.509         4604  -6.7065e+03  -2.8092e+04   2.5014e+05  -1.8719e+03  -7.8174e+03   6.9586e+04  -4.1608e+04  -1.7196e+05  -4.0343e+04   1.2608e+02   3.5451e+02  -2.9879e+03
     -19.580       32.340       -6.661        6.993         4604   1.6438e+04   6.8853e+04  -6.1309e+05  -1.8720e+03  -7.8174e+03   6.9585e+04   3.1028e+05   5.6222e+05   3.0557e+05   1.1743e+02   3.3014e+02  -2.7826e+03
     -19.580      -13.466       -6.661        7.512         4604  -6.8452e+03  -2.8670e+04   2.5529e+05  -1.8720e+03  -7.8174e+03   6.9585e+04  -4.0318e+04  -1.6620e+05  -3.9303e+04   1.2614e+02   3.5465e+02  -2.9891e+03
     -19.580      -13.463       -6.661        7.512         4604  -6.8436e+03  -2.8663e+04   2.5523e+05  -1.8720e+03  -7.8174e+03   6.9585e+04  -4.0317e+04  -1.6619e+05  -3.9302e+04   1.2614e+02   3.5465e+02  -2.9891e+03
